id,source,text,created
757690343181737984,iPhone,"While Bernie has totally given up on his fight for the people, we welcome all voters who want a better future for our workers.",2016-07-25T21:33:49Z
757690132111777792,iPhone,"Clinton betrayed Bernie voters. Kaine supports TPP, is in pocket of Wall Street, and backed Iraq War.",2016-07-25T21:32:59Z
757688331597668353,iPhone,"Thank you OHIO! #TrumpPence16
https://t.co/NOF9Td9BHs https://t.co/WPMBkYjuIm",2016-07-25T21:25:50Z
757687988189065216,iPhone,"Thank you Roanoke, Virginia- be back soon! #TrumpPence16
https://t.co/rwxXhfFsn1 https://t.co/HwqI2iGPDu",2016-07-25T21:24:28Z
757650904896139264,iPhone,"MAKE AMERICA SAFE AND GREAT AGAIN! #TrumpPence16
https://t.co/4O4yjh7X4O https://t.co/cptBaZbV1v",2016-07-25T18:57:06Z
757618048664829952,iPhone,"#MakeAmericaGreatAgain 
https://t.co/EXsoUOsEP4 https://t.co/3ji7a14GSw",2016-07-25T16:46:33Z
757577508346888192,Android,"Great POLL numbers are coming out all over. People don't want another four years of Obama, and Crooked Hillary would be even worse. #MAGA",2016-07-25T14:05:27Z
757576490213146624,Android,The State of Florida is so embarrassed by the antics of Crooked Hillary Clinton and Debbie Wasserman Schultz that they will vote for CHANGE!,2016-07-25T14:01:25Z
757573051215147008,Android,"Wow, the Republican Convention went so smoothly compared to the Dems total mess. But fear not, the dishonest media will find a good spinnnn!",2016-07-25T13:47:45Z
757571837463240704,Android,"Here we go again with another Clinton scandal, and e-mails yet (can you believe). Crooked Hillary knew the fix was in, B never had a chance!",2016-07-25T13:42:55Z
757338816487235584,Android,The Democrats are in a total meltdown but the biased media will say how great they are doing! E-mails say the rigged system is alive &amp; well!,2016-07-24T22:16:59Z
757336511436075008,Android,"Even though Bernie Sanders has lost his energy and his strength, I don't believe that his supporters will let Crooked Hillary off the hook!",2016-07-24T22:07:49Z
757335224397225984,Android,"Crooked Hillary Clinton was not at all loyal to the person in her rigged system that pushed her over the top, DWS. Too bad Bernie flamed out",2016-07-24T22:02:42Z
757332905047752704,Android,"If the Republican Convention had blown up with e-mails, resignation of boss and the beat down of a big player. (Bernie), media would go wild",2016-07-24T21:53:29Z
757315800466272256,Android,"The @CNN panels are so one sided, almost all against Trump. @FoxNews is so much better and the ratings are much higher. Don't watch CNN!",2016-07-24T20:45:31Z
757311921095925760,Android,"I always said that Debbie Wasserman Schultz was overrated. The Dems Convention is cracking up and Bernie is exhausted, no energy left!",2016-07-24T20:30:06Z
757309616254545920,iPhone,"Today proves what I have always known, that @Reince Priebus is the tough one and the smart one, not Debbie Wasserman Shultz (@DWStweets.)",2016-07-24T20:20:57Z
757206444148158464,Android,"Sorry folks, but Bernie Sanders is exhausted, just can't go on any longer. He is trying to dismiss the new e-mails and DNC disrespect. SAD!",2016-07-24T13:30:59Z
757205678821928960,Android,"There is no longer a Bernie Sanders ""political revolution."" He is turning out to be a weak and somewhat pathetic figure,wants it all to end!",2016-07-24T13:27:56Z
757191160481873920,Android,An analysis showed that Bernie Sanders would have won the Democratic nomination if it were not for the Super Delegates.,2016-07-24T12:30:15Z
757187537681154048,Android,"Looks like the Bernie people will fight. If not, their BLOOD, SWEAT AND TEARS was a total waste of time. Kaine stands for opposite!",2016-07-24T12:15:51Z
757182723089895424,Android,"Wow, President Obama's brother, Malik, just announced that he is voting for me. Was probably treated badly by president-like everybody else!",2016-07-24T11:56:43Z
757174767547977728,Android,"Bernie Sanders started off strong, but with the selection of Kaine for V.P., is ending really weak. So much for a movement! TOTAL DISRESPECT",2016-07-24T11:25:06Z
757172536882913280,Android,The Crooked Hillary V.P. choice is VERY disrespectful to Bernie Sanders and all of his supporters. Just another case of BAD JUDGEMENT by H!,2016-07-24T11:16:15Z
757012114460569604,iPhone,"#MakeAmericaGreatAgain
#TrumpPence16 https://t.co/gCzHX1nyxD",2016-07-24T00:38:47Z
756975589110779904,Android,"""@NancyNielsenn: @realDonaldTrump Dinesh D'Sousa Hillary's America. see it""",2016-07-23T22:13:39Z
756974970312462336,Android,"""@OliMauritania: @realDonaldTrump Kaine supported the stupidest deal in the history of deals https://t.co/0FFeKTsuJn #HillaryKaine2016""",2016-07-23T22:11:11Z
756973646216884225,Android,Thank you to everyone for the wonderful reviews of my speech on Thursday night. From the heart!,2016-07-23T22:05:55Z
756962332228612096,iPhone,"The Wikileaks e-mail release today was so bad to Sanders that it will make it impossible for him to support her, unless he is a fraud!",2016-07-23T21:20:58Z
756952917152784384,Android,Just saw Crooked Hillary and Tim Kaine together. ISIS and our other enemies are drooling. They don't look presidential to me!,2016-07-23T20:43:33Z
756883131685273605,Android,I will bring jobs back and get wages up. People haven't had a real wage increase in almost twenty years. Clinton killed jobs!,2016-07-23T16:06:15Z
756875689924694016,Android,Tim Kaine has been praising the Trans Pacific Partnership and has been pushing hard to get it approved. Job killer!,2016-07-23T15:36:41Z
756866912848584704,Android,Funny that the Democrats would have their convention in Pennsylvania where her husband and her killed so many jobs. I will bring jobs back!,2016-07-23T15:01:48Z
756864330054893568,Android,Crooked Hillary Clinton has destroyed jobs and manufacturing in Pennsylvania. Against steelworkers and miners. Husband signed NAFTA.,2016-07-23T14:51:32Z
756804886038192128,Android,"Leaked e-mails of DNC show plans to destroy Bernie Sanders. Mock his heritage and much more. On-line from Wikileakes, really vicious. RIGGED",2016-07-23T10:55:20Z
756801575193042944,Android,"Pocahontas wanted V.P. slot so badly but wasn't chosen because she has done nothing in the Senate. Also, Crooked Hillary hates her!",2016-07-23T10:42:10Z
756799923648102400,Android,"Tim Kaine is, and always has been, owned by the banks. Bernie supporters are outraged, was their last choice. Bernie fought for nothing!",2016-07-23T10:35:37Z
756798838900396032,Android,"The Bernie Sanders supporters are furious with the choice of Tim Kaine, who represents the opposite of what Bernie stands for. Philly fight?",2016-07-23T10:31:18Z
756699517534212100,Android,"""@Theresa_Cali: @realDonaldTrump General Michael Flynn will make a great Secretary of Defense when you become POTUS! #MakeAmericaSafeAgain""",2016-07-23T03:56:38Z
756697615509688320,Android,I highly recommend the just out book - THE FIELD OF FIGHT - by General Michael Flynn. How to defeat radical Islam.,2016-07-23T03:49:04Z
756691116464959488,Android,Is it the same Kaine that took hundreds of thousands of dollars in gifts while Governor of Virginia and didn't get indicted while Bob M did?,2016-07-23T03:23:15Z
756625700539465728,Android,"Another attack, this time in Germany. Many killed. God bless the people of Munich.",2016-07-22T23:03:19Z
756490485116575744,Android,"One of the best produced, including the incredible stage &amp; set, in the history of conventions. Great unity! Big T.V. ratings! @KarlRove",2016-07-22T14:06:01Z
756477153986895872,Android,Thank you Cleveland. We love you and will be back many times!,2016-07-22T13:13:02Z
756475847004057601,Android,What a great four days in Cleveland. So proud of the great job done by the RNC and all. The police and Secret Service were fantastic!,2016-07-22T13:07:51Z
756355884956127232,iPhone,"MAKE AMERICA SAFE AND GREAT AGAIN! #RNCinCLE
https://t.co/KH2ZFHUHGP",2016-07-22T05:11:10Z
756338260230623232,iPhone,FORMAL ACCEPTANCE OF THE NOMINATION! #TrumpPence16 https://t.co/E6ZtVjSQZa,2016-07-22T04:01:07Z
756216362784161792,iPhone,This is a MOVEMENT! #RNCinCLE https://t.co/bdox6JcrAp,2016-07-21T19:56:45Z
756171983407243264,iPhone,Thank you @DonaldJTrumpJr. Proud of you! #RNCinCLE #TrumpPence2016 https://t.co/gobSNWughP,2016-07-21T17:00:24Z
756138994728071168,Android,"Other than a small group of people who have suffered massive and embarrassing losses, the party is VERY united. Great love in the arena!",2016-07-21T14:49:19Z
756129793054220288,Android,"Ted Cruz talks about the Constitution but doesn't say that if the Dems win the Presidency, the new JUSTICES appointed will destroy us all!",2016-07-21T14:12:45Z
756105919470116864,Android,"I am soooo proud of my children, Don, Eric and Tiffany - their speeches, under enormous pressure, were incredible. Ivanka intros me tonight!",2016-07-21T12:37:53Z
755975695940001792,iPhone,MAKE AMERICA GREAT AGAIN! https://t.co/qL9rjb7OsD,2016-07-21T04:00:25Z
755974701172817920,Android,"Arena was packed, totally electric!",2016-07-21T03:56:28Z
755973944054681600,Android,.@mike_pence was fantastic tonight. Will be a great V.P.,2016-07-21T03:53:28Z
755972980069376000,iPhone,"Our next Vice President of the United States of America, Gov. @Mike_Pence!
#GOPinCLE #GOPConvention
#AmericaFirst https://t.co/TZT3XcKp1c",2016-07-21T03:49:38Z
755972015249645568,Android,"Wow, Ted Cruz got booed off the stage, didn't honor the pledge! I saw his speech two hours early but let him speak anyway. No big deal!",2016-07-21T03:45:48Z
755954295728541696,iPhone,"Great job @EricTrump! Proud of you! 
#AmericaFirst #RNCinCLE
https://t.co/EE7C6XKDkt https://t.co/946U6bgREQ",2016-07-21T02:35:23Z
755936439993589761,Android,Thank you to Governor @ScottWalker for such warm support. Great speech!,2016-07-21T01:24:26Z
755927861878460417,iPhone,"#AmericaFirst #RNCinCLE 
https://t.co/PvdTA8HTCC",2016-07-21T00:50:21Z
755912497643806720,iPhone,"Watching the #GOPConvention
#AmericaFirst #RNCinCLE",2016-07-20T23:49:18Z
755836720197795840,Android,John Kasich was never asked by me to be V.P. Just arrived in Cleveland - will be a great two days!,2016-07-20T18:48:11Z
755810077307727872,iPhone,"STATEMENT ON MELANIA SPEECH
https://t.co/uzBOm21Pug",2016-07-20T17:02:19Z
755747074939949056,Android,"In November, I think the people of Ohio will remember that the Republicans picked Cleveland instead of going to another state. Jobs!",2016-07-20T12:51:58Z
755746062204280833,Android,Bill Hemmer of @FoxNews was very nice in explaining the excitement and energy in the arena. More than in past years.,2016-07-20T12:47:56Z
755708398537154560,Android,"Congratulations to my children, Don and Tiffany, on having done a fantastic job last night. I am very proud of you!",2016-07-20T10:18:17Z
755551039244341253,Android,Such a great honor to be the Republican Nominee for President of the United States. I will work hard and never let you down! AMERICA FIRST!,2016-07-19T23:52:59Z
755525857456844800,Android,The ROLL CALL is beginning at the Republican National Convention. Very exciting!,2016-07-19T22:12:56Z
755502053003190273,iPhone,"#MakeAmericaWorkAgain 
#TrumpPence16 #RNCinCLE 
https://t.co/bsUp4MSysD https://t.co/mYBjp03XYf",2016-07-19T20:38:20Z
755486029742641152,iPhone,"#MakeAmericaWorkAgain
#TrumpPence16 #RNCinCLE 
https://t.co/xlB2C1cpKp https://t.co/5Kv03luMZW",2016-07-19T19:34:40Z
755395950089211904,Android,"""@RoxaneTancredi:  Democrats are coming to TRUMP. I used to be proud of the dem party. No more It is crooked and not for the people.""",2016-07-19T13:36:43Z
755254384062263296,iPhone,"It was truly an honor to introduce my wife, Melania. Her speech and demeanor were absolutely incredible. Very proud! #GOPConvention",2016-07-19T04:14:11Z
755195907658883072,iPhone,Will be on @OreillyFactor tonight at 8:30pm @FoxNews- prior to Melania's speech at the #GOPConvention. Tune in- she will do great! #RNCinCLE,2016-07-19T00:21:49Z
755176368783187969,iPhone,"#MakeAmericaSafeAgain!
#GOPConvention #RNCinCLE 
https://t.co/QniZIsGrG8 https://t.co/Kvq6r6WkQ1",2016-07-18T23:04:11Z
755143081666744320,Android,Networks other than low ratings @CNN have been very fair and exciting!,2016-07-18T20:51:55Z
755142098190475265,Android,".@CNN is the worst.They go to their dumb, one-sided panels when a podium speaker is for Trump! VAST MAJORITY want: Make America Great Again!",2016-07-18T20:48:00Z
755087399286411266,iPhone,"Thank you Mahoning County, Ohio! See you soon! #MakeAmericaSafeAgain 
https://t.co/TNJMUKImpK https://t.co/iFdqRvaL3q",2016-07-18T17:10:39Z
754789482621243392,Android,"President Obama just had a news conference, but he doesn't have a clue. Our country is a divided crime scene, and it will only get worse!",2016-07-17T21:26:50Z
754788362368741376,Android,"Our country is totally divided and our enemies are watching. We are not looking good, we are not looking smart, we are not looking tough!",2016-07-17T21:22:23Z
754747849737461760,Android,"""@60Minutes: DonaldTrump and his running mate @Mike_Pence to appear on #60Minutes in first joint interview. CBS https://t.co/lZH7qw9qmu""",2016-07-17T18:41:24Z
754747397700485120,Android,I will be on @60Minutes tonight at 7:00 P.M. with Mike Pence talking about LAW AND ORDER and many other subjects! Bad times for divided USA!,2016-07-17T18:39:36Z
754744188856565760,Android,"We are TRYING to fight ISIS, and now our own people are killing our police. Our country is divided and out of control. The world is watching",2016-07-17T18:26:51Z
754730058913308673,iPhone,"We grieve for the officers killed in Baton Rouge today. How many law enforcement and people have to...
https://t.co/pPNrzG8kEa",2016-07-17T17:30:42Z
754664207799451648,Android,The ratings at @FoxNews blow away the ratings of @CNN - not even close. That's because CNN is the Clinton News Network and people don't like,2016-07-17T13:09:02Z
754662980164386816,Android,".@FoxNews is much better, and far more truthful, than @CNN, which is all negative. Guests are stacked for Crooked Hillary! I don't watch.",2016-07-17T13:04:10Z
754652888752910336,Android,"If Goofy Elizabeth Warren, a very weak Senator, didn't lie about her heritage (being Native American) she would be nothing today. Pick her H",2016-07-17T12:24:04Z
754650547932758016,Android,"I hope that Crooked Hillary picks Goofy Elizabeth Warren, sometimes referred to as Pocahontas, as her V.P. Then we can litigate her fraud!",2016-07-17T12:14:46Z
754648419151511552,Android,"It doesn't matter that Crooked Hillary has experience, look at all of the bad decisions she has made. Bernie said she has bad judgement!",2016-07-17T12:06:18Z
754645662357159936,Android,"As the days and weeks go by,  we see what a total mess our country (and world) is in - Crooked Hillary Clinton led Obama into bad decisions!",2016-07-17T11:55:21Z
754530838386208768,Android,We are going to have a great time in Cleveland. Will lead to special results for our country. We will Make America Great Again!,2016-07-17T04:19:05Z
754530019200884737,Android,"Goofy Elizabeth Warren, who may be the least productive Senator in the U.S. Senate, must prove she is not a fraud. Without the con it's over",2016-07-17T04:15:49Z
754520788917780482,Android,"Thank you to Jack Morgan, Tamara Neo, Cheryl Ann Kraft and all of my friends and supporters in Virginia. GREAT JOB!",2016-07-17T03:39:09Z
753962659293396992,Android,Four more years of weakness with a Crooked Hillary Administration is not acceptable. Look what has happened to the world with O &amp; Hillary!,2016-07-15T14:41:20Z
753960134422900736,Android,#NeverTrump is never more. They were crushed last night in Cleveland at Rules Committee by a vote of 87-12. MAKE AMERICA GREAT AGAIN!,2016-07-15T14:31:18Z
753750790590828544,iPhone,"My prayers and condolences to the victims and families of the terrible tragedy in Nice, France. We are with you in every way!",2016-07-15T00:39:27Z
753728269019549696,Android,"In light of the horrible attack in Nice, France, I have postponed tomorrow's news conference concerning my Vice Presidential announcement.",2016-07-14T23:09:57Z
753720863606775809,Android,"Another horrific attack, this time in Nice, France. Many dead and injured. When will we learn? It is only getting worse.",2016-07-14T22:40:31Z
753641197588152320,iPhone,"I employ many people in the State of Virginia - JOBS, JOBS, JOBS! Crooked Hillary will sell us out, just like her husband did with NAFTA.",2016-07-14T17:23:58Z
753603401854881793,iPhone,"Another new poll. Thank you for your support! Join the MOVEMENT today! 
#ImWithYou https://t.co/3KWOl2ibaW https://t.co/miT4atHxQz",2016-07-14T14:53:46Z
753580257895211008,iPhone,"Great new poll- thank you America!
#Trump2016 #ImWithYou https://t.co/aVH9c5QRwc",2016-07-14T13:21:48Z
753398572515725312,iPhone,I will be making the announcement of my Vice Presidential pick on Friday at 11am in Manhattan. Details to follow.,2016-07-14T01:19:51Z
753355507721646080,iPhone,"If I win the Presidency, we will swamp Justice Ginsburg with real judges and real legal opinions!",2016-07-13T22:28:44Z
753355262363181056,iPhone,Even the @NYTimes and @WashingtonPost Editorial Boards condemned Justice Ginsburg for her ethical and legal breach. What was she thinking?,2016-07-13T22:27:45Z
753354905897668608,iPhone,Is Supreme Court Justice Ruth Bader Ginsburg going to apologize to me for her misconduct? Big mistake by an incompetent judge!,2016-07-13T22:26:20Z
753354233311731712,iPhone,On my way to San Diego to raise money for the Republican Party. I am spending a lot myself and also helping others.,2016-07-13T22:23:40Z
753353898472017920,iPhone,Voters understand that Crooked Hillary's negative ads are not true- just like her email lies and her other fraudulent activity.,2016-07-13T22:22:20Z
753353259411054592,iPhone,Despite spending $500k a day on TV ads alone #CrookedHillary falls flat in nationwide @QuinnipiacPoll. Having ZERO impact. Sad!!,2016-07-13T22:19:48Z
753351063407767554,iPhone,Lyin' Crooked Hillary's email stories all have one thing in common. https://t.co/teoVCYXKOR,2016-07-13T22:11:04Z
753349911983235072,iPhone,Is President Obama trying to destroy Israel with all his bad moves? Think about it and let me know!,2016-07-13T22:06:30Z
753349629870084096,iPhone,"The Republican platform is most 
pro-Israel of all time!",2016-07-13T22:05:22Z
753347448743964672,iPhone,New GOP platform now includes language that supports the border wall. We will build the wall and MAKE AMERICA SAFE AGAIN!,2016-07-13T21:56:42Z
753338900647665664,iPhone,"#CrookedHillary is outspending me by a combined 31 to 1 in Florida, Ohio, &amp; Pennsylvania. I haven't started yet! https://t.co/BcoPrwqFMe",2016-07-13T21:22:44Z
753209883202351104,iPhone,"Thank you Florida, Ohio, and Pennsylvania! #CrookedHillary is not qualified. #ImWithYou https://t.co/M1yzgyeEdY",2016-07-13T12:50:04Z
753205648154767360,iPhone,Thank you! #ImWithYou https://t.co/6XkUQ0W4QS,2016-07-13T12:33:15Z
753090242203283457,Android,Justice Ginsburg of the U.S. Supreme Court has embarrassed all by making very dumb political statements about me. Her mind is shot - resign!,2016-07-13T04:54:40Z
753063644578144260,iPhone,THANK YOU INDIANA! #Trump2016 https://t.co/Jmkah9wGaA,2016-07-13T03:08:58Z
752990888171831296,iPhone,"Thank you Iowa- see you soon!
#Trump2016 #ImWithYou 
https://t.co/gva0MbgnuO https://t.co/PE1jdqZysc",2016-07-12T22:19:52Z
752985826993332224,iPhone,I will be interviewed by @oreillyfactor tonight on @FoxNews at 8pm. Enjoy!,2016-07-12T21:59:45Z
752973319675273218,iPhone,The American people agree. No free pass for #CrookedHillary! https://t.co/lTjLVKkzh1,2016-07-12T21:10:03Z
752911479251296258,iPhone,"To all the Bernie voters who want to stop bad trade deals &amp; global special interests, we welcome you with open arms. People first.",2016-07-12T17:04:19Z
752911332756840448,iPhone,Bernie sanders has abandoned his supporters by endorsing pro-war pro-TPP pro-Wall Street Crooked Hillary Clinton.,2016-07-12T17:03:44Z
752910855939952640,iPhone,Bernie Sanders endorsing Crooked Hillary Clinton is like Occupy Wall Street endorsing Goldman Sachs.,2016-07-12T17:01:51Z
752906803810279424,iPhone,"#CrookedHillary is not qualified!
https://t.co/6qi7KTW43O",2016-07-12T16:45:45Z
752860045084241920,Android,I am somewhat surprised that Bernie Sanders was not true to himself and his supporters. They are not happy that he is selling out!,2016-07-12T13:39:56Z
752859250628648962,Android,"Bernie Sanders, who has lost most of his leverage, has totally sold out to Crooked Hillary Clinton. He will endorse her today - fans angry!",2016-07-12T13:36:47Z
752849315094298624,iPhone,"This election is a choice between law, order &amp; safety - or chaos, crime &amp; violence. I will make America safe again for everyone. #ImWithYou",2016-07-12T12:57:18Z
752848856317059073,iPhone,"For too many years, our inner cities have been left behind. I am going to deliver jobs, safety and protection for those in need.",2016-07-12T12:55:29Z
752834632907943936,Android,"Crime is out of control, and rapidly getting worse. Look what is going on in Chicago and our inner cities. Not good!",2016-07-12T11:58:58Z
752686998826131456,iPhone,"#MakeAmericaGreatAgain #ImWithYou
https://t.co/lb5ViCDH0g https://t.co/roVn7pAVfy",2016-07-12T02:12:19Z
752667913820209152,iPhone,Senior United States District Judge Robert E. Payne today ruled in favor of Trump campaign delegates who had argued..https://t.co/qVwfjgCHU7,2016-07-12T00:56:29Z
752628125389955073,iPhone,"Speech on Veterans' Reform:
https://t.co/XB7RMwesMK",2016-07-11T22:18:22Z
752618593196597248,iPhone,Great poll- Florida! Thank you! https://t.co/4FuPpL5WOM,2016-07-11T21:40:30Z
752591157641744384,iPhone,"Thoughts and prayers with the victims, and their families- along with everyone at the Berrien County Courthouse in St. Joseph, Michigan.",2016-07-11T19:51:29Z
752471941416620033,iPhone,"Join me in Westfield, Indiana- tomorrow night at 7:30pm! #Trump2016 
Tickets: https://t.co/Jj9TmSEoOd https://t.co/Rq6YRHlpib",2016-07-11T11:57:45Z
752215352122208256,Android,"I heard that the underachieving John King of @CNN on Inside Politics was one hour of lies. Happily, few people are watching - dead network!",2016-07-10T18:58:10Z
752211419634933760,Android,"The media is so dishonest. If I make a statement, they twist it and turn it to make it sound bad or foolish.They think the public is stupid!",2016-07-10T18:42:32Z
752207752852832256,Android,President Obama thinks the nation is not as divided as people think. He is living in a world of the make believe!,2016-07-10T18:27:58Z
752110630031749120,Android,Look what is happening to our country under the WEAK leadership of Obama and people like Crooked Hillary Clinton. We are a divided nation!,2016-07-10T12:02:02Z
751889266934964224,iPhone,"New poll - thank you! #Trump2016
https://t.co/Mi87Vmw06H https://t.co/WmqvcYG4r3",2016-07-09T21:22:25Z
751797800690708480,Android,Way to go @serenawilliams  - you are a true champion. Proud of you!,2016-07-09T15:18:58Z
751558217075945476,iPhone,"MAKE AMERICA SAFE AGAIN!
https://t.co/m0AJWlV8nm https://t.co/P0GleHEmJy",2016-07-08T23:26:56Z
751529041988116485,iPhone,Isn't it sad that on a day of national tragedy Hillary Clinton is answering softball questions about her email lies on @CNN?,2016-07-08T21:31:01Z
751423658627829760,iPhone,"Due to the horrific events taking place in our country, I have decided to postpone my speech on economic opportunity- today in Miami.",2016-07-08T14:32:15Z
751405672877744128,iPhone,Last night's horrific execution-style shootings of 12 Dallas law enforcement officers...https://t.co/mwzYU98yTt,2016-07-08T13:20:47Z
751370918027489280,Android,Prayers and condolences to all of the families who are so thoroughly devastated by the horrors we are all watching take place in our country,2016-07-08T11:02:41Z
751232353129955328,Android,"After today, Crooked Hillary can officially be called Lyin' Crooked Hillary.",2016-07-08T01:52:04Z
751146264956395521,iPhone,"Thank you Speaker @PRyan!
#AmericaFirst #Trump2016  https://t.co/PPsyxGPdFc",2016-07-07T20:09:59Z
751145333107879936,iPhone,#MakeAmericaGreatAgain  https://t.co/fxlVgfAA1l,2016-07-07T20:06:17Z
751145002147966976,iPhone,Thank you Rep. Collins! #Trump2016 https://t.co/zkmPywMDxg,2016-07-07T20:04:58Z
751115433273688064,Android,Just leaving D.C. Had great meetings with Republicans in the House and Senate. Very interesting day! These are people who love our country!,2016-07-07T18:07:28Z
751016366925344768,iPhone,"Great being in Cincinnati, Ohio last night- thank you! Off to Washington D.C. now. #Trump2016 #AmericaFirst https://t.co/sryJgRyd56",2016-07-07T11:33:49Z
750865499660091393,iPhone,"Where is the outrage for this Disney book? Is this the 'Star of David' also? 
Dishonest media! #Frozen https://t.co/4LJBpSm8xa",2016-07-07T01:34:20Z
750811268219543552,iPhone,"To all of my twitter followers, please contribute whatever you can to the campaign. We must beat Crooked Hillary. https://t.co/Xv8Q1GuWiH",2016-07-06T21:58:50Z
750692436687585280,Android,"I have over seven million hits on social media re Crooked Hillary Clinton. Check it out Sleepy Eyes, @MarkHalperin @NBCPolitics",2016-07-06T14:06:38Z
750691056551878656,Android,"Sleepy eyes Chuck Todd, a man with so little touch for politics, is at it again.He could not have watched my standing ovation speech in N.C.",2016-07-06T14:01:09Z
750681915565477888,Android,Even the once great Caesars is bankrupt in A.C. Others to follow. Ask the Democrat City Council what happened to Atlantic City.,2016-07-06T13:24:50Z
750678866532990977,Android,"Hillary Clinton should ask why the Democrat pols in Atlantic City made all the wrong moves - Convention Center, Airport - and destroyed City",2016-07-06T13:12:43Z
750677864379453440,Android,"I made a lot of money in Atlantic City and left 7 years ago, great timing (as all know). Pols made big mistakes, now many bankruptcies.",2016-07-06T13:08:44Z
750668480559607808,Android,"Crooked Hillary Clinton lied to the FBI and to the people of our country. She is sooooo guilty. But watch, her time will come!",2016-07-06T12:31:27Z
750663349025767424,iPhone,"The rigged system may have helped Hillary Clinton escape criminal charges, but...https://t.co/KO64IAMDgj https://t.co/8CBSfNpl2l",2016-07-06T12:11:03Z
750650894040064000,Android,"Crooked Hillary has once again been proven to be a person who is dishonest, incompetent and of very bad judgement.",2016-07-06T11:21:34Z
750648675186147328,Android,"Crooked Hillary Clinton and her team ""were extremely careless in their handling of very sensitive, highly classified information."" Not fit!",2016-07-06T11:12:45Z
750548959240843265,Android,Crooked Hillary Clinton is unfit to serve as President of the U.S. Her temperament is weak and her opponents are strong. BAD JUDGEMENT!,2016-07-06T04:36:31Z
750547338817638401,Android,"I don't think the voters will forget the rigged system that allowed Crooked Hillary to get away with ""murder."" Come November 8, she's out!",2016-07-06T04:30:04Z
750545570293506048,Android,Raised a lot of money for the Republican Party. There will be a big gasp when the figures are announced in the morning. Lots of support! Win,2016-07-06T04:23:03Z
750514941753434113,iPhone,I will be interviewed by @oreillyfactor tonight on @FoxNews at 11pm. Enjoy!,2016-07-06T02:21:20Z
750492628362334208,iPhone,"My son, @EricTrump will be interviewed by @SeanHannity tonight at 10pm on @FoxNews. Enjoy!",2016-07-06T00:52:40Z
750299631792291840,Android,It was great spending time with @joniernst yesterday. She has done a fantastic job for the people of Iowa and U.S. Will see her again!,2016-07-05T12:05:46Z
750286846534582272,Android,Taxpayers are paying a fortune for the use of Air Force One on the campaign trail by President Obama and Crooked Hillary. A total disgrace!,2016-07-05T11:14:58Z
750101826821877760,Android,"On @FoxNews at 7:00 P.M. ""Special: Meet the Trumps"" Hope you enjoy!",2016-07-04T22:59:46Z
750094399456026624,Android,Why is President Obama allowed to use Air Force One on the campaign trail with Crooked Hillary? She is flying with him tomorrow. Who pays?,2016-07-04T22:30:15Z
749989709275885568,Android,"With Hillary and Obama, the terrorist attacks will only get worse. Politically correct fools, won't even call it what it is - RADICAL ISLAM!",2016-07-04T15:34:15Z
749987869452828672,Android,"Crooked Hillary Clinton is ""guilty as hell"" but the system is totally rigged and corrupt! Where are the 33,000 missing e-mails?",2016-07-04T15:26:56Z
749972298086645760,Android,The only people who are not interested in being the V.P. pick are the people who have not been asked!,2016-07-04T14:25:04Z
749970824766091264,Android,I look forward to meeting @joniernst today in New Jersey. She has done a great job as Senator of Iowa!,2016-07-04T14:19:13Z
749968796618817538,Android,"Spent time with Indiana Governor Mike Pence and family yesterday. Very impressed, great people!",2016-07-04T14:11:09Z
749965127278034944,Android,"Senator Tom Cotton was great on Meet the Press yesterday. Despite a totally one-sided interview by Chuck Todd, the end result was solid!",2016-07-04T13:56:34Z
749961528422625281,Android,"Dishonest media is trying their absolute best to depict a star in a tweet as the Star of David rather than a Sheriff's Star, or plain star!",2016-07-04T13:42:16Z
749698321074180096,Android,Only a fool would believe that the meeting between Bill Clinton and the U.S.A.G. was not arranged or that Crooked Hillary did not know.,2016-07-03T20:16:23Z
749659173353299968,Android,"Just watched @meetthepress and how totally biased against me Chuck Todd, and the entire show, is against me.The good news-the people get it!",2016-07-03T17:40:49Z
749350193095667713,Android,"It was just announced-by sources-that no charges will be brought against Crooked Hillary Clinton. Like I said, the system is totally rigged!",2016-07-02T21:13:02Z
749341789102960640,Android,It is impossible for the FBI not to recommend criminal charges against Hillary Clinton. What she did was wrong! What Bill did was stupid!,2016-07-02T20:39:39Z
749264697233383424,iPhone,Thank you @greta. #ImWithYou https://t.co/SLdqNhD4Tm,2016-07-02T15:33:19Z
749264383990194176,iPhone,"Thank you for your support!
#AmericaFirst #LeadRight2016  https://t.co/a6f6xZNrym",2016-07-02T15:32:04Z
749262206672445441,iPhone,Thank you! #AmericaFirst https://t.co/MYG45LxGmH,2016-07-02T15:23:25Z
749261242137710592,iPhone,"If I become the next POTUS- they will not be ignoring! #AmericaFirst 
https://t.co/97R0cQdnGI",2016-07-02T15:19:35Z
749261175968436224,iPhone,"Crooked Hillary -- Makes History! 
#ImWithYou #AmericaFirst https://t.co/PKQhYhMmIX",2016-07-02T15:19:19Z
749240145442922496,iPhone,The #2A to our Constitution is clear. The right of the people to keep &amp; bear Arms shall not be infringed upon. https://t.co/sqe12D0MBJ,2016-07-02T13:55:45Z
749237508916056064,iPhone,#AmericaFirst #ImWithYou https://t.co/iEcnnlJ728,2016-07-02T13:45:16Z
